EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
587.725,16.720661,2,2361,782.5819342136383,693219,0.0,2.3174782,0.9682398587465286,0.009970163,0.055213496,0.055213496
589.4,16.729366,2,2363,783.6917734146118,694069,0.0,2.4006298,0.9570886120200157,0.010709439,0.060856137,0.060856137
604.5,17.160053,1,2364,784.8012700080872,695006,0.0,2.423904,0.97825738042593,0.010401526,0.065953165,0.065953165
614.4,17.38597,2,2366,785.9820330142975,696217,0.0,2.4346309,0.9413595832884312,0.010319492,0.057777394,0.057777394
599.3,16.978733,2,2368,787.1295495033264,697019,0.0,2.4321344,0.9660158045589924,0.0114302635,0.05610504,0.05610504
615.5,17.434221,2,2370,788.2842750549316,698362,0.0,2.4334755,0.6122612357139587,0.010560213,0.03790081,0.03790081
595.025,16.875359,2,2372,789.4439206123352,699171,0.0,2.3508003,0.9834711588919163,0.011266375,0.058285132,0.058285132
566.925,16.097666,3,2375,790.5880205631256,700237,0.0,2.381086,0.9878240395337343,0.011363308,0.058372162,0.058372162
562.7,15.940623,1,2376,791.7724223136902,700503,0.0,2.3718731,0.12844961881637573,0.010615225,0.04430132,0.04430132
547.025,15.506937,2,2378,792.8989059925079,701876,0.0,2.384389,0.7187540829181671,0.0091415625,0.048387114,0.048387114
528.1,14.996671,3,2381,794.0465698242188,703329,0.0,2.3247693,0.9397266656160355,0.012729879,0.05888521,0.05888521
511.8,14.514252,3,2384,795.1870708465576,704441,0.0,2.3877792,0.7569509297609329,0.010380974,0.04417359,0.04417359
503.35,14.289703,3,2387,796.3432178497314,705361,0.0,2.3022778,0.9849925860762596,0.010274284,0.09122001,0.09122001
479.725,13.703791,2,2389,797.5337536334991,706416,0.0,2.2618449,0.987352991476655,0.010689108,0.05926254,0.05926254
480.675,13.7213545,3,2392,798.6977789402008,707528,0.0,2.287229,0.9890528451651335,0.0040681437,0.037568904,0.037568904
457.725,13.092969,3,2395,799.849766254425,708607,0.0,2.3579783,0.9900780403986573,0.012208492,0.06902555,0.06902555
446.05,12.797258,2,2397,801.0302765369415,709339,0.0,2.2978346,0.9882262488827109,0.0045456127,0.042059917,0.042059917
454.325,13.073242,2,2399,802.1134195327759,710394,0.0,2.313547,0.9836600329726934,0.013957368,0.073990405,0.073990405
448.175,12.900345,3,2402,803.2582187652588,711452,0.0,2.2194672,0.9884168142452836,0.011062642,0.06470185,0.06470185
435.075,12.566542,2,2404,804.461416721344,712409,0.0,2.2692833,0.9925778671167791,0.011775636,0.06117604,0.06117604
417.175,12.121361,4,2408,805.6422429084778,713706,0.0,2.156414,0.9919832414016128,0.012148462,0.0686572,0.0686572
400.725,11.685671,2,2410,806.7616951465607,714391,0.0,2.1862636,0.9920210856944323,0.010129373,0.072313696,0.072313696
405.45,11.828749,3,2413,807.9197235107422,715677,0.0,2.176075,0.9913892457261682,0.010132182,0.06602644,0.06602644
410.775,11.981874,2,2415,809.0787365436554,716668,0.0,2.2615013,0.9932029363699257,0.009723472,0.050155047,0.050155047
405.275,11.90239,2,2417,810.2432723045349,717714,0.0,2.2232628,0.9927500267513096,0.013252523,0.05907279,0.05907279
399.775,11.747647,3,2420,811.3294253349304,718808,0.0,2.1906822,0.9954849886707962,0.011027142,0.063457504,0.063457504
397.375,11.681552,1,2421,812.4648222923279,719224,0.0,2.2606924,0.9880600832402706,0.01066481,0.05610804,0.05610804
414.075,12.211566,2,2423,813.5893590450287,720702,0.0,2.1873815,0.9957891735248268,0.011270387,0.06591343,0.06591343
429.45,12.672939,2,2425,814.6647934913635,721907,0.0,2.180287,0.9957249229773879,0.010346647,0.06320055,0.06320055
435.35,12.854761,2,2427,815.6951653957367,722775,0.0,2.1548738,0.9937853394076228,0.01165008,0.05818569,0.05818569
430.275,12.705828,2,2429,816.7421026229858,723627,0.0,2.1745822,0.980016004294157,0.010407153,0.07186098,0.07186098
441.2,13.037519,2,2431,817.8453030586243,724729,0.0,2.1328866,0.979411169886589,0.010071366,0.14311868,0.14311868
439.45,13.000792,3,2434,818.9447021484375,725811,0.0,2.1022635,0.9941498530097306,0.012368802,0.06406928,0.06406928
435.425,12.90493,3,2437,820.0660450458527,726756,0.0,2.10442,0.9949803552590311,0.010004832,0.060242932,0.060242932
438.65,12.981267,2,2439,821.2246906757355,727940,0.0,2.3174288,0.9821172077208757,0.014283635,0.07016767,0.07016767
440.025,13.0234165,1,2440,822.3782579898834,728359,0.0,2.1823065,0.9921384332701564,0.012804633,0.058328368,0.058328368
449.9,13.315573,3,2443,823.5154595375061,729875,0.0,2.1016893,0.994002029299736,0.011543458,0.061628286,0.061628286
450.525,13.331548,1,2444,824.696888923645,730430,0.0,2.1250715,0.9929170962423086,0.010671487,0.055091515,0.055091515
468.275,13.861832,3,2447,825.8659844398499,732113,0.0,2.1818266,0.9948817454278469,0.011606719,0.053125184,0.053125184
471.775,13.966108,2,2449,827.0089585781097,732927,0.0,2.1508436,0.9941199938766658,0.010867487,0.060604732,0.060604732
