# {"t_start": 1554707093.4623113, "env_id": "Hopper-v2"} 
r,l,t
1403.916817,373,990.127521
3433.690661,932,991.193225
2143.477729,566,991.706051
1227.340082,327,992.134006
1736.833062,465,992.556963
1980.776825,529,993.176159
2294.385705,618,993.748433
403.62351,143,993.8805
112.751559,64,993.93779
1771.962726,471,994.505041
1290.374428,340,994.813186
2973.267509,801,995.673759
3466.670743,936,996.689737
1956.47702,529,997.21053
1261.587273,337,997.70438
1690.945359,454,998.160737
404.013513,149,998.308184
3037.816133,807,999.216939
3186.912215,848,1000.224156
1886.74707,500,1000.733028
836.843841,241,1001.122666
1338.241236,357,1001.475517
2325.621531,616,1002.23734
1160.304367,312,1002.551744
1687.907207,449,1003.004516
2746.657198,737,1003.875396
1129.807776,305,1004.179666
1407.826346,377,1004.688716
1144.332103,305,1004.977309
2679.13006,715,1005.812187
2025.877009,542,1006.333942
3341.02411,884,1007.33358
2577.082095,692,1008.152599
1297.719039,342,1008.483164
1362.038239,351,1008.818095
1700.715994,446,1009.392595
2049.380047,548,1009.918883
2601.194496,695,1010.737758
3558.057027,1000,1011.860154
2906.514831,796,1012.779893
1803.931514,481,1013.239483
1896.506696,494,1013.849468
3216.295885,853,1014.866262
1328.065743,348,1015.19333
2991.33593,800,1016.176491
1762.862707,472,1016.661323
3542.888581,942,1017.73293
3622.527432,1000,1018.877107
2077.688814,556,1019.565638
853.086218,240,1019.799291
1506.160971,403,1020.191192
1059.917552,284,1020.608737
2211.620283,611,1021.217537
394.599615,145,1021.361045
122.14665,66,1021.426802
1655.914222,433,1021.991213
1745.678931,461,1022.447868
1361.200956,371,1022.973635
2890.592049,796,1023.775456
1800.534262,473,1024.395349
2100.902094,561,1024.936502
1307.237167,356,1025.433382
1574.27989,431,1025.873581
1711.850062,460,1026.484409
1727.517967,455,1026.924074
2204.654067,595,1027.648362
3561.122944,1000,1028.76287
2870.818109,775,1029.534743
3485.963083,1000,1030.698397
2604.138097,690,1031.55206
671.270928,202,1031.757246
1822.135971,487,1032.384383
3642.273275,1000,1033.496614
1742.338568,457,1033.945653
1319.387854,343,1034.290465
1046.408969,297,1034.720845
81.931128,49,1034.770802
3533.557461,1000,1035.891838
3423.515576,977,1037.162436
1109.992317,303,1037.471885
1073.219236,298,1037.774608
2273.983637,605,1038.535498
3434.606827,944,1039.602425
1597.701518,442,1040.031445
1046.749096,296,1040.324156
1851.858611,492,1040.937756
1325.645555,368,1041.294744
3548.03686,1000,1042.403498
999.493639,276,1042.822937
3697.059893,1000,1043.971648
976.415522,273,1044.227223
2190.276649,596,1044.784098
1970.115048,530,1045.447472
1511.884079,405,1045.853036
2551.662917,687,1046.655708
3405.487968,934,1047.689986
1579.562235,410,1048.094694
3502.715902,1000,1049.251801
3520.575116,1000,1050.421669
3193.893838,854,1051.420847
3567.364065,1000,1052.559826
1328.346157,364,1052.926208
1350.118827,357,1053.383766
1553.136997,406,1053.764641
3632.042236,971,1054.870341
1670.315842,458,1055.461424
813.993946,237,1055.693954
3555.003574,951,1056.764637
1928.065585,530,1057.293618
483.778537,156,1057.452532
3568.451439,1000,1058.548922
1958.524856,535,1059.18916
3084.546789,810,1060.109219
2345.71683,618,1060.750359
3532.365339,1000,1061.920662
1699.361719,450,1062.525507
1573.545816,411,1062.950406
2278.810638,605,1063.670463
1652.904967,438,1064.108552
3508.956874,1000,1065.283104
2253.998648,597,1065.989913
2704.843316,714,1066.701946
3646.09131,998,1067.879284
1605.753769,443,1068.49842
1699.597368,439,1068.947279
3512.044089,1000,1070.127641
3560.164376,1000,1071.309292
3525.156282,1000,1072.497845
1685.215938,451,1073.104085
2955.849975,786,1073.887164
2755.816197,733,1074.747293
3487.845539,941,1075.791584
1162.415584,331,1076.11289
3543.039186,1000,1077.284459
2444.46753,655,1078.076358
3194.108059,843,1079.048223
1595.514031,437,1079.495145
3530.203861,1000,1080.667171
2270.232269,618,1081.432041
2927.336928,772,1082.371786
2449.679209,650,1083.032593
3166.269162,858,1084.07504
2281.173042,613,1084.816358
3556.43968,1000,1085.982105
2290.572633,620,1086.593251
1663.176551,449,1087.150846
796.474075,231,1087.370487
3295.393127,882,1088.379753
1898.789756,505,1088.874699
1578.962972,418,1089.421946
2516.870422,677,1090.084795
2210.530634,583,1090.792973
2017.848921,550,1091.319774
1332.519802,360,1091.805363
1440.795221,381,1092.183244
711.011986,213,1092.393755
1352.476266,364,1092.904545
1608.3536,445,1093.337755
2085.866443,557,1094.02568
1687.047981,441,1094.43234
1668.444312,442,1094.867723
2299.394658,626,1095.618493
1526.268353,407,1096.009763
1362.714656,370,1096.520508
1740.47313,468,1096.992137
2122.16433,571,1097.678539
2298.513184,617,1098.285723
2511.964744,685,1099.086223
1324.396467,359,1099.43837
2329.907419,627,1100.17993
2937.407676,782,1101.062423
3114.680531,830,1101.971552
1858.8572,502,1102.469993
1602.757741,435,1103.047624
2587.660435,687,1103.718846
3540.47175,1000,1104.792398
2092.732009,554,1105.468508
1989.700836,525,1106.005545
2538.194728,670,1106.800826
1770.425621,468,1107.26653
2555.005427,679,1108.104673
2477.39598,658,1108.921462
3534.85116,1000,1110.037321
2905.037826,775,1110.74453
2384.121089,630,1111.499534
2351.63952,631,1112.264127
3608.002631,1000,1113.419687
3588.41965,1000,1114.793499
2053.157053,547,1115.336663
2329.801804,616,1116.077675
1583.446294,424,1116.506207
788.850867,224,1116.731391
1715.111665,456,1117.336131
1987.465602,529,1117.881779
3655.337798,1000,1119.022506
2749.007672,740,1119.843183
3134.207606,837,1120.780064
2595.199954,710,1121.666118
1365.245415,354,1122.02214
2017.987044,543,1122.549754
1859.665641,496,1123.17341
2054.513597,557,1123.732807
2733.930772,734,1124.621649
1895.629015,524,1125.309796
3596.2097,1000,1126.442922
2325.409983,620,1127.067502
3745.169151,999,1128.23854
1556.21774,413,1128.802926
3568.241616,1000,1129.888057
2084.958186,551,1130.419308
3573.111898,1000,1131.500399
3561.081766,1000,1132.605796
1267.719558,334,1132.930152
